borrower_id,loan_id,default_date,default_flag
35935,18541,,False
35935,22843,2015-12-06 23:59:59,True
35937,17731,2015-06-21 23:59:59,True
35943,40854,,False
35946,17831,,False
35946,22963,,False
35946,30239,2016-11-06 23:59:59,True
35947,18442,,False
35947,25969,2016-03-06 23:59:59,True
35948,18843,,False
35948,21441,2015-11-01 23:59:59,True
35951,21142,,False
35951,24783,,False
35951,26521,,False
35951,28586,,False
35951,34165,2016-11-13 23:59:59,True
35953,17728,,False
35953,23330,2016-02-21 23:59:59,True
35955,17725,,False
35956,17643,2015-06-14 23:59:59,True
35959,17655,2015-10-11 23:59:59,True
35960,17737,,False
35960,43206,2016-11-06 23:59:59,True
35964,18306,,False
35965,17639,2015-06-21 23:59:59,True
35966,17651,,False
35966,23686,,False
35966,25768,,False
35966,27346,,False
35966,32514,2016-09-04 23:59:59,True
35970,17673,2016-01-31 23:59:59,True
35971,26708,2016-05-15 23:59:59,True
35973,18300,,False
35973,27221,,False
35973,31459,2016-10-16 23:59:59,True
35980,17814,2015-06-21 23:59:59,True
35981,17675,,False
35981,21623,2015-10-18 23:59:59,True
35991,17717,,False
35991,23667,2015-10-25 23:59:59,True
35992,18415,,False
35992,23905,,False
35992,26750,,False
35992,30244,,False
35992,35563,,False
35992,49020,2016-11-13 23:59:59,True
35994,17883,,False
35994,23194,2015-10-18 23:59:59,True
35995,18089,,False
35999,17785,,False
35999,20206,,False
35999,26896,,False
35999,32230,2016-11-06 23:59:59,True
36002,18234,,False
36002,20486,,False
36002,23143,,False
36002,25354,,False
36002,41785,2016-11-27 23:59:59,True
36003,18114,2015-06-28 23:59:59,True
36005,17965,2016-09-18 23:59:59,True
36008,20477,,False
36008,23293,2015-12-13 23:59:59,True
36020,19300,2015-07-26 23:59:59,True
36022,17858,2016-01-17 23:59:59,True
36027,17956,,False
36027,24338,,False
36029,17860,2015-08-16 23:59:59,True
36031,17870,,False
36034,17952,2015-09-27 23:59:59,True
36035,18841,2016-03-02 23:59:59,True
36038,18001,,False
36038,22270,2016-10-16 23:59:59,True
36040,20275,,False
36040,26570,2016-02-22 23:59:59,True
36047,17767,2016-01-03 23:59:59,True
36050,17759,2015-07-12 23:59:59,True
36053,17783,2015-10-25 23:59:59,True
36055,18053,,False
36055,23867,,False
36055,29261,2017-01-26 23:59:59,True
36056,25846,2016-04-15 23:59:59,True
36058,17889,2015-06-28 23:59:59,True
36061,17780,2015-06-14 23:59:59,True
36062,40885,2016-09-26 23:59:59,True
36063,17887,,False
36063,25048,,False
36063,36724,2016-10-09 23:59:59,True
36065,18430,,False
36065,21275,,False
36065,26814,,False
36065,32709,2016-08-01 23:59:59,True
36067,17818,,False
36068,17886,2015-09-27 23:59:59,True
36069,17923,2015-09-27 23:59:59,True
36070,17772,2015-06-07 23:59:59,True
36071,17884,2015-09-27 23:59:59,True
36079,17989,2015-06-21 23:59:59,True
36085,18150,,False
36085,21694,2016-11-06 23:59:59,True
36095,17924,2015-09-20 23:59:59,True
36096,17869,,False
36096,25413,,False
36096,40144,2016-11-03 23:59:59,True
36104,17779,2015-06-14 23:59:59,True
36105,21880,2017-02-25 23:59:59,True
36109,17864,2015-06-21 23:59:59,True
36111,17905,2015-07-12 23:59:59,True
36118,18737,,False
36121,17951,2015-09-27 23:59:59,True
36124,18725,2015-07-05 23:59:59,True
36127,17853,2015-10-11 23:59:59,True
36128,17856,2015-09-06 23:59:59,True
36129,17939,,False
36129,21252,,False
36129,23506,2015-12-20 23:59:59,True
36131,18118,2015-06-28 23:59:59,True
36133,18086,,False
36133,25582,,False
36134,17925,,False
36134,29081,,False
36134,33747,2016-07-03 23:59:59,True
36141,18146,2015-11-08 23:59:59,True
36144,17796,2015-06-21 23:59:59,True
36145,18357,,False
36145,23930,2016-03-20 23:59:59,True
36146,17805,2015-07-19 23:59:59,True
36147,18195,2015-07-05 23:59:59,True
36148,17899,2015-10-04 23:59:59,True
36156,17829,2015-07-26 23:59:59,True
36158,17825,2015-09-27 23:59:59,True
36162,24683,2015-12-27 23:59:59,True
36163,17834,,False
36163,20843,,False
36163,30119,2016-10-02 23:59:59,True
36164,18084,,False
36165,18267,,False
36165,21469,2015-11-22 23:59:59,True
36171,17795,,False
36176,18022,2015-09-27 23:59:59,True
36177,18483,2015-08-23 23:59:59,True
36179,18789,,False
36179,22947,2015-11-08 23:59:59,True
36182,26133,,False
36182,43716,2017-01-14 23:59:59,True
36184,17972,,False
36187,18106,,False
36187,20485,,False
36187,24164,,False
36187,29153,2016-11-06 23:59:59,True
36188,17875,,False
36192,18143,,False
36192,21888,,False
36192,25821,,False
36192,27419,2016-02-24 23:59:59,True
36196,17909,,False
36196,24736,2016-06-12 23:59:59,True
36199,18587,2015-07-26 23:59:59,True
36202,24248,2016-10-30 23:59:59,True
36216,18141,,False
36216,22510,2015-10-11 23:59:59,True
36219,18035,2015-09-27 23:59:59,True
36220,17944,2015-12-06 23:59:59,True
36224,17890,2016-12-18 23:59:59,True
36226,21879,2017-02-25 23:59:59,True
36228,18262,,False
36228,25530,2016-03-15 23:59:59,True
36236,18265,,False
36236,19966,,False
36236,22837,2015-11-01 23:59:59,True
36237,19434,,False
36237,30065,2016-10-09 23:59:59,True
36238,17916,2015-06-28 23:59:59,True
36241,17920,,False
36241,27559,2016-03-27 23:59:59,True
36243,18136,,False
36243,24574,,False
36243,30140,2016-08-26 23:59:59,True
36244,18192,2015-11-10 23:59:59,True
36245,17918,2016-11-06 23:59:59,True
36247,18829,,False
36247,23052,2016-02-14 23:59:59,True
36249,17957,,False
36249,21327,,False
36249,25996,,False
36249,29695,2016-11-06 23:59:59,True
36251,17997,,False
36251,25218,,False
36251,33275,2016-11-06 23:59:59,True
36252,18025,,False
36252,41462,2016-10-28 23:59:59,True
36255,18181,,False
36255,20712,,False
36255,23208,,False
36255,28139,2016-10-21 23:59:59,True
36259,18396,,False
36259,25066,2016-01-03 23:59:59,True
36260,18749,2015-07-12 23:59:59,True
36266,18018,2015-09-27 23:59:59,True
36268,18160,2015-09-27 23:59:59,True
36270,18202,2015-06-28 23:59:59,True
36271,18251,,False
36271,22683,2015-11-15 23:59:59,True
36277,18128,,False
36277,21022,2016-11-06 23:59:59,True
36284,25749,2016-01-03 23:59:59,True
36285,18133,,False
36285,23206,2016-01-03 23:59:59,True
36286,22590,2015-12-13 23:59:59,True
36288,18013,,False
36288,40949,,False
36288,46229,2016-10-28 23:59:59,True
36291,18798,,False
36291,22941,,False
36295,18197,2015-06-28 23:59:59,True
36296,20098,,False
36296,25977,,False
36296,28438,,False
36296,38974,2016-11-06 23:59:59,True
36297,18083,,False
36297,22668,2016-11-20 23:59:59,True
36302,18161,,False
36302,32622,,False
36302,42828,2016-11-04 23:59:59,True
36305,19436,2015-08-02 23:59:59,True
36306,18051,2016-05-17 23:59:59,True
36308,17937,2016-11-05 23:59:59,True
36310,18135,,False
36310,20405,2016-01-03 23:59:59,True
36317,18012,,False
36317,24399,,False
36317,26693,2016-02-08 23:59:59,True
36321,17999,,False
36321,23582,2016-03-27 23:59:59,True
36329,18030,,False
36329,20643,2015-09-06 23:59:59,True
36331,18020,,False
36331,25825,2016-03-06 23:59:59,True
36332,18407,,False
36338,18200,2015-11-01 23:59:59,True
36341,18107,,False
36341,24610,,False
36341,29705,2017-01-04 23:59:59,True
36343,18167,,False
36343,23077,,False
36343,28316,2017-01-04 23:59:59,True
36345,18045,,False
36351,18170,2016-03-15 23:59:59,True
36362,19103,,False
36362,20177,,False
36362,22504,,False
36362,25239,,False
36362,26991,,False
36362,33506,,False
36362,43985,2016-11-06 23:59:59,True
36365,18105,,False
36365,21287,,False
36365,26167,2019-03-09 23:59:59,True
36366,18132,2015-10-11 23:59:59,True
36367,18174,2015-09-06 23:59:59,True
36368,18092,,False
36368,25469,,False
36372,18182,,False
36372,21442,2015-09-20 23:59:59,True
36375,18457,,False
36375,28912,2016-09-17 23:59:59,True
36377,20820,,False
36377,26077,,False
36377,43592,2016-11-05 23:59:59,True
36378,18249,,False
36378,22902,,False
36378,31742,2016-12-05 23:59:59,True
36380,19064,,False
36380,21760,,False
36386,18178,2015-06-28 23:59:59,True
36390,18795,,False
36390,25937,2016-11-20 23:59:59,True
36394,18212,,False
36394,23199,2015-11-15 23:59:59,True
36398,18716,,False
36398,21434,,False
36398,24176,,False
36398,30396,,False
36398,39700,2016-11-08 23:59:59,True
36400,18454,2015-08-30 23:59:59,True
36403,18094,,False
36403,33271,2016-11-13 23:59:59,True
36405,18138,,False
36405,25200,,False
36405,26982,,False
36405,39003,,False
36405,47829,2016-11-06 23:59:59,True
36406,18048,,False
36408,18119,2015-08-02 23:59:59,True
36413,18360,,False
36413,21386,,False
36413,23899,2016-10-23 23:59:59,True
36414,48052,2016-11-08 23:59:59,True
36415,18338,,False
36418,18421,,False
36418,28199,2016-06-09 23:59:59,True
36421,18110,2015-06-28 23:59:59,True
36422,18166,,False
36422,23435,2015-10-18 23:59:59,True
36425,18480,2015-11-22 23:59:59,True
36426,18782,,False
36426,27537,2016-10-02 23:59:59,True
36427,18201,,False
36427,22238,,False
36427,26417,,False
36427,36521,2016-11-01 23:59:59,True
36428,18377,,False
36428,20974,2016-03-20 23:59:59,True
36430,18409,2015-07-05 23:59:59,True
36431,18404,,False
36437,18193,2015-10-04 23:59:59,True
36438,18164,,False
36438,30026,2016-07-14 23:59:59,True
36439,18055,2016-07-03 23:59:59,True
36446,19228,,False
36446,22379,2016-10-16 23:59:59,True
36450,18163,,False
36454,26054,2016-06-15 23:59:59,True
36456,27084,2016-06-15 23:59:59,True
36461,19142,2015-08-09 23:59:59,True
36462,19242,2016-10-02 23:59:59,True
36463,18176,,False
36463,20787,,False
36463,26414,,False
36463,31440,,False
36463,42449,2016-11-07 23:59:59,True
36465,18236,,False
36468,18232,,False
36468,22269,2015-09-27 23:59:59,True
36474,18246,,False
36474,21200,2016-11-13 23:59:59,True
36475,18091,,False
36475,24999,,False
36475,32730,2017-01-06 23:59:59,True
36476,18272,,False
36476,20851,,False
36476,24092,2016-04-10 23:59:59,True
36477,19491,,False
36477,22997,,False
36477,26640,2016-08-28 23:59:59,True
36480,18067,2015-06-28 23:59:59,True
36481,18225,,False
36481,20393,2016-10-16 23:59:59,True
36486,18205,2015-06-21 23:59:59,True
36488,18203,,False
36488,21058,2015-10-11 23:59:59,True
36491,18120,2015-09-13 23:59:59,True
36493,23094,,False
36493,26807,2016-02-07 23:59:59,True
36496,18215,2015-07-12 23:59:59,True
36498,18340,,False
36498,22773,2015-12-27 23:59:59,True
36499,18210,,False
36499,21345,2015-10-11 23:59:59,True
36501,18239,,False
36501,20746,,False
36501,25026,,False
36501,38365,2016-11-06 23:59:59,True
36507,18453,,False
36507,20812,,False
36507,23816,2016-01-03 23:59:59,True
36513,18199,,False
36513,20932,,False
36514,21717,,False
36514,25324,,False
36514,27103,,False
36517,18116,2015-09-13 23:59:59,True
36519,18397,,False
36519,25010,,False
36519,38645,2017-02-04 23:59:59,True
36520,18186,,False
36520,21324,2015-10-18 23:59:59,True
36521,28745,2016-06-15 23:59:59,True
36524,28746,2016-06-15 23:59:59,True
36529,18123,2015-06-28 23:59:59,True
36530,18137,2016-06-05 23:59:59,True
36532,18173,2015-06-28 23:59:59,True
36533,18720,2016-05-08 23:59:59,True
36534,18189,2015-06-28 23:59:59,True
36536,18121,2016-08-14 23:59:59,True
36537,18198,2015-06-28 23:59:59,True
36539,24780,2016-10-16 23:59:59,True
36552,18287,,False
36552,24805,2015-12-27 23:59:59,True
36561,18634,2015-07-19 23:59:59,True
36562,18359,2015-11-29 23:59:59,True
36563,18188,2015-07-05 23:59:59,True
36566,18281,,False
36566,19110,,False
36566,25398,2015-12-13 23:59:59,True
36567,18194,,False
36567,25082,,False
36567,34105,2017-01-04 23:59:59,True
36570,47759,2016-11-06 23:59:59,True
36572,26249,2016-06-15 23:59:59,True
36573,29168,2016-06-15 23:59:59,True
36574,45247,2016-10-23 23:59:59,True
36582,18245,,False
36582,21798,2015-12-13 23:59:59,True
36583,19163,,False
36583,25999,,False
36583,36792,2016-11-07 23:59:59,True
36585,20474,,False
36588,18242,2016-06-05 23:59:59,True
36591,18401,,False
36591,21443,,False
36591,25452,2016-10-09 23:59:59,True
36592,18228,2015-06-28 23:59:59,True
36604,18718,,False
36604,21991,,False
36604,30786,2016-10-23 23:59:59,True
36606,18554,,False
36606,21335,2015-09-06 23:59:59,True
36607,18423,,False
36607,22548,2015-11-15 23:59:59,True
36614,20327,,False
36614,25782,2016-04-15 23:59:59,True
36616,18971,2015-08-09 23:59:59,True
36618,18736,2015-09-13 23:59:59,True
36619,20276,2015-09-13 23:59:59,True
36620,18257,,False
36620,24560,2016-03-06 23:59:59,True
36621,21149,2015-09-13 23:59:59,True
36622,18392,,False
36622,22371,,False
36622,29527,,False
36622,36691,2016-10-25 23:59:59,True
36627,18324,2015-08-30 23:59:59,True
36628,18213,2015-11-05 23:59:59,True
36629,18322,2015-07-05 23:59:59,True
36630,18274,2015-07-12 23:59:59,True
36634,40881,2016-10-01 23:59:59,True
36639,18386,2015-07-12 23:59:59,True
36650,18355,2015-08-16 23:59:59,True
36651,18420,,False
36651,27012,,False
36651,38769,2016-09-25 23:59:59,True
36652,18455,,False
36652,20747,,False
36653,18441,2015-08-02 23:59:59,True
36655,19061,,False
36655,22214,,False
36655,26652,2016-08-08 23:59:59,True
36658,18362,,False
36660,18895,,False
36665,18350,,False
36665,26363,2016-08-14 23:59:59,True
36666,40580,2016-11-09 23:59:59,True
36667,18369,2015-07-19 23:59:59,True
36670,18463,,False
36670,29554,,False
36670,32129,2016-08-07 23:59:59,True
36672,25976,,False
36675,18447,2015-07-12 23:59:59,True
36680,26056,2016-06-15 23:59:59,True
36681,18555,,False
36682,18580,2016-01-31 23:59:59,True
36684,18328,2015-06-28 23:59:59,True
36689,18334,,False
36689,26033,,False
36689,27845,,False
36689,30513,2016-05-01 23:59:59,True
36694,40671,,False
36695,18556,2016-04-03 23:59:59,True
36699,27441,,False
36699,39860,2017-01-14 23:59:59,True
36702,18364,2015-07-05 23:59:59,True
36707,19214,2015-07-26 23:59:59,True
36713,18662,,False
36713,21426,,False
36713,25951,,False
36713,32427,2016-11-06 23:59:59,True
36716,18589,2015-07-26 23:59:59,True
36724,40757,2016-09-25 23:59:59,True
36726,18325,,False
36726,24840,2016-11-13 23:59:59,True
36732,18310,,False
36732,25158,,False
36732,28992,,False
36733,40547,2016-10-01 23:59:59,True
36734,18398,2015-06-28 23:59:59,True
36735,18317,2015-07-05 23:59:59,True
36738,18294,,False
36738,22100,2015-10-18 23:59:59,True
36740,18472,,False
36740,21748,,False
36740,26410,,False
36740,30925,,False
36740,39749,2016-11-06 23:59:59,True
36741,18318,,False
36741,25075,2015-12-06 23:59:59,True
36748,18637,2015-07-12 23:59:59,True
36749,18371,2015-08-16 23:59:59,True
36750,20289,2015-09-13 23:59:59,True
36751,18704,,False
36751,23926,,False
36751,29691,2016-11-06 23:59:59,True
36754,18814,2015-07-12 23:59:59,True
36758,18547,,False
36758,25799,2016-06-05 23:59:59,True
36764,18482,2015-08-23 23:59:59,True
36766,18406,,False
36766,26770,,False
36766,33511,2016-11-06 23:59:59,True
36768,18988,,False
36768,22560,2016-04-24 23:59:59,True
36776,18728,,False
36776,30009,2016-08-19 23:59:59,True
36778,19140,,False
36778,41610,2016-11-06 23:59:59,True
36779,18571,2015-07-19 23:59:59,True
36786,18638,2015-07-05 23:59:59,True
36788,18501,,False
36788,22236,2015-09-27 23:59:59,True
36790,19154,2015-08-02 23:59:59,True
36791,18674,,False
36791,25604,2016-01-03 23:59:59,True
36794,18684,,False
36794,22647,2015-11-15 23:59:59,True
36796,18706,2015-10-04 23:59:59,True
36797,48161,2016-11-13 23:59:59,True
36799,18466,2015-06-28 23:59:59,True
36800,18470,2015-06-28 23:59:59,True
36803,18471,2015-08-16 23:59:59,True
36809,19582,,False
36809,26036,,False
36809,34737,2016-10-29 23:59:59,True
36811,18485,,False
36811,21075,,False
36811,23504,2015-10-25 23:59:59,True
36813,18613,,False
36813,22985,,False
36813,28198,2016-04-17 23:59:59,True
36814,22832,,False
36816,18530,,False
36816,25300,,False
36816,27365,,False
36816,29952,2016-11-14 23:59:59,True
36817,18590,,False
36817,22568,,False
36817,25684,2016-08-10 23:59:59,True
36825,18562,2015-09-20 23:59:59,True
36830,19083,2016-09-25 23:59:59,True
36831,18671,2015-11-08 23:59:59,True
36833,48138,2016-11-10 23:59:59,True
36841,18753,,False
36841,22058,2016-02-07 23:59:59,True
36843,18443,,False
36843,20781,,False
36843,25353,2015-12-06 23:59:59,True
36844,18465,2015-07-12 23:59:59,True
36845,18712,2015-07-19 23:59:59,True
36846,20722,2015-10-04 23:59:59,True
36848,25858,2016-08-15 23:59:59,True
36850,18545,2015-08-23 23:59:59,True
36863,18459,2015-10-25 23:59:59,True
36868,18551,2015-06-28 23:59:59,True
36870,18468,2015-07-19 23:59:59,True
36871,18510,,False
36871,21282,,False
36871,30064,,False
36873,18552,2015-10-11 23:59:59,True
36874,18508,,False
36874,26426,2016-10-30 23:59:59,True
36875,19474,,False
36875,22809,2015-12-13 23:59:59,True
36876,19479,,False
36876,25051,2015-12-20 23:59:59,True
36882,19114,,False
36882,20868,,False
36882,38158,,False
36882,44106,2016-11-05 23:59:59,True
36887,18627,2015-08-02 23:59:59,True
36895,18733,,False
36895,26124,2016-02-28 23:59:59,True
36902,41205,2016-10-23 23:59:59,True
36907,36672,,False
36907,43159,2016-10-13 23:59:59,True
36911,18677,,False
36911,21807,,False
36912,18956,2015-09-27 23:59:59,True
36915,18606,2015-10-25 23:59:59,True
36918,18804,,False
36920,18612,,False
36920,21016,,False
36920,23362,2015-10-25 23:59:59,True
36923,18708,,False
36923,21052,,False
36923,34409,2016-12-18 23:59:59,True
36928,18635,,False
36928,25968,2016-03-06 23:59:59,True
36942,18649,,False
36942,21709,,False
36942,26084,,False
36942,35621,,False
36945,18839,2015-09-13 23:59:59,True
36946,18850,,False
36947,18575,2016-05-16 23:59:59,True
36948,19184,2015-08-16 23:59:59,True
36955,18628,,False
36955,20792,,False
36955,23713,,False
36955,25941,,False
36955,30473,2016-11-13 23:59:59,True
36956,18563,2015-07-19 23:59:59,True
36961,18764,2015-11-15 23:59:59,True
36963,18969,,False
36963,28821,,False
36963,36605,,False
36963,46578,2016-11-14 23:59:59,True
36965,19255,2015-07-26 23:59:59,True
36969,18595,2015-07-05 23:59:59,True
36971,18593,2015-07-19 23:59:59,True
36972,20281,,False
36972,31621,2016-11-08 23:59:59,True
36975,18570,2015-09-27 23:59:59,True
36976,21340,,False
36987,18783,2015-07-12 23:59:59,True
36988,18608,,False
36988,24165,,False
36988,26120,,False
36988,27081,,False
36988,29158,,False
36988,34676,,False
36988,45082,2016-10-30 23:59:59,True
36989,25838,2016-03-15 23:59:59,True
37002,18780,,False
37011,19279,2015-09-27 23:59:59,True
37014,18600,,False
37014,25359,,False
37014,31567,2016-06-12 23:59:59,True
37017,18748,2015-10-11 23:59:59,True
37018,25322,,False
37018,44548,2016-10-30 23:59:59,True
37021,19451,2015-07-26 23:59:59,True
37022,18668,,False
37022,21920,2016-01-10 23:59:59,True
37023,27232,,False
37023,38962,2016-10-29 23:59:59,True
37026,18672,,False
37026,22086,2015-11-08 23:59:59,True
37030,18667,2015-07-19 23:59:59,True
37033,18765,,False
37033,21202,2015-09-06 23:59:59,True
37047,18955,,False
37047,21384,2016-03-06 23:59:59,True
37048,19485,,False
37048,24777,2017-02-12 23:59:59,True
37049,18754,2015-10-25 23:59:59,True
37055,19145,,False
37055,25884,2016-07-24 23:59:59,True
37058,19238,,False
37058,22903,,False
37058,26298,,False
37058,30933,,False
37059,18791,,False
37059,21999,2016-08-14 23:59:59,True
37060,20348,,False
37060,24500,2015-12-27 23:59:59,True
37061,41074,2016-10-16 23:59:59,True
37068,18669,2015-08-23 23:59:59,True
37069,18660,,False
37069,22759,,False
37076,18625,,False
37076,22915,2015-11-01 23:59:59,True
37077,18707,2015-09-06 23:59:59,True
37081,18647,,False
37081,22258,,False
37081,26553,2017-01-01 23:59:59,True
37082,18750,2015-08-30 23:59:59,True
37084,18743,2015-07-12 23:59:59,True
37086,18630,2015-09-20 23:59:59,True
37090,18653,,False
37090,22444,2016-11-06 23:59:59,True
37091,18732,2015-09-20 23:59:59,True
37094,18702,2016-01-10 23:59:59,True
37095,18654,2015-07-12 23:59:59,True
37097,18713,,False
37097,21826,,False
37097,26774,,False
37097,30015,,False
37097,38326,2016-11-06 23:59:59,True
37101,19234,,False
37101,24250,,False
37103,19946,2015-10-04 23:59:59,True
37104,18619,,False
37104,25797,,False
37104,31072,,False
37104,34242,2016-10-14 23:59:59,True
37106,19204,2015-07-26 23:59:59,True
37108,18758,,False
37108,27172,2016-11-06 23:59:59,True
37109,18972,,False
37109,21428,,False
37109,24167,,False
37109,27338,2016-11-06 23:59:59,True
37111,18693,,False
37111,24740,2015-11-29 23:59:59,True
37118,18726,,False
37118,21404,,False
37118,25788,,False
37118,35094,,False
37120,18797,,False
37120,21794,,False
37120,25228,,False
37120,30630,2016-11-06 23:59:59,True
37123,18762,,False
37123,21400,,False
37123,23915,,False
37123,25752,,False
37123,29503,,False
37123,39707,2016-10-28 23:59:59,True
37128,18656,,False
37128,22340,,False
37128,26759,,False
37128,39431,,False
37129,19172,,False
37129,23043,,False
37129,25957,,False
37129,36631,,False
37134,19135,2015-08-16 23:59:59,True
37135,19149,2015-09-13 23:59:59,True
37136,19141,,False
37139,19117,,False
37139,26731,,False
37139,46139,2017-02-04 23:59:59,True
37140,19276,,False
37140,27363,,False
37140,30677,2016-10-02 23:59:59,True
37163,18755,,False
37163,26179,2016-03-06 23:59:59,True
37166,19317,2015-07-26 23:59:59,True
37167,26361,,False
37167,31034,,False
37167,44986,2016-11-06 23:59:59,True
37168,18803,2015-09-06 23:59:59,True
37170,19193,,False
37170,25544,2016-06-05 23:59:59,True
37171,19848,2015-08-09 23:59:59,True
37172,19046,2015-08-16 23:59:59,True
37174,18995,2015-11-22 23:59:59,True
37175,18949,2015-11-15 23:59:59,True
37179,19936,2015-11-22 23:59:59,True
37182,34655,2016-11-07 23:59:59,True
37190,18808,,False
37190,23484,,False
37190,29163,2016-09-23 23:59:59,True
37192,18756,,False
37192,21581,,False
37192,26325,2016-01-16 23:59:59,True
37193,18752,2015-07-05 23:59:59,True
37199,18793,,False
37199,21474,,False
37199,33758,2016-07-01 23:59:59,True
37200,18757,2015-07-12 23:59:59,True
37201,18761,,False
37201,21447,,False
37201,23860,,False
37201,26272,,False
37201,30130,,False
37201,38111,2016-11-13 23:59:59,True
37203,48773,2016-11-14 23:59:59,True
37206,19090,,False
37206,25831,,False
37206,35564,2016-10-09 23:59:59,True
37210,18760,2015-08-02 23:59:59,True
37211,19185,,False
37211,24201,2015-11-22 23:59:59,True
37217,18809,2015-12-27 23:59:59,True
37229,18938,2015-09-27 23:59:59,True
37232,18848,,False
37233,19039,,False
37233,23388,,False
37233,26369,,False
37233,32525,,False
37235,19049,2016-03-27 23:59:59,True
37238,18959,,False
37238,26818,,False
37238,28538,2016-03-18 23:59:59,True
37242,18967,,False
37242,23953,,False
37243,40522,,False
37245,18819,,False
37246,19000,2015-11-22 23:59:59,True
37247,19146,2015-07-12 23:59:59,True
37248,19168,,False
37248,26932,2017-04-25 23:59:59,True
37254,18953,2015-07-26 23:59:59,True
37255,19118,,False
37255,34476,2016-08-22 23:59:59,True
37258,18777,2015-11-29 23:59:59,True
37264,18941,2015-07-19 23:59:59,True
37267,18835,,False
37267,22912,,False
37267,27150,2017-01-04 23:59:59,True
37268,20084,2015-08-30 23:59:59,True
37277,18974,2015-07-19 23:59:59,True
37281,19034,,False
37281,21433,2015-10-04 23:59:59,True
37282,19075,2015-08-23 23:59:59,True
37287,19310,,False
37287,23870,,False
37287,27364,,False
37287,32983,2016-10-29 23:59:59,True
37288,19129,2015-08-16 23:59:59,True
37290,19176,2015-07-26 23:59:59,True
37291,19573,,False
37291,23879,,False
37291,33036,2016-09-25 23:59:59,True
37292,19113,,False
37292,34184,2016-08-15 23:59:59,True
37293,19025,2015-09-20 23:59:59,True
37294,19456,2015-08-02 23:59:59,True
37296,19059,,False
37296,21558,,False
37299,18824,2015-12-13 23:59:59,True
37300,19028,2016-02-28 23:59:59,True
37302,18796,2015-08-09 23:59:59,True
37306,19119,2015-10-18 23:59:59,True
37307,19133,2015-08-30 23:59:59,True
37309,21028,2015-08-30 23:59:59,True
37314,31001,2016-09-18 23:59:59,True
37325,18860,2015-08-30 23:59:59,True
37329,18999,2015-09-27 23:59:59,True
37336,19143,,False
37336,22259,,False
37336,26162,,False
37337,19015,2015-09-06 23:59:59,True
37338,18983,,False
37338,22206,,False
37341,19122,2015-09-06 23:59:59,True
37342,19116,,False
37342,21407,,False
37342,23865,,False
37342,25557,,False
37342,30272,2016-11-06 23:59:59,True
37348,20548,,False
37348,24227,2016-08-28 23:59:59,True
37349,19552,,False
37349,22518,2015-11-22 23:59:59,True
37355,19633,,False
37355,22657,,False
37355,27725,,False
37356,19244,,False
37356,21876,,False
37356,26638,,False
37356,36570,,False
37359,40756,2016-10-02 23:59:59,True
37362,19202,,False
37362,22702,2016-01-24 23:59:59,True
37363,18952,2016-08-14 23:59:59,True
37365,19099,,False
37365,24066,2015-11-08 23:59:59,True
37367,19155,2016-01-05 23:59:59,True
37368,22137,,False
37368,30181,2016-10-09 23:59:59,True
37371,19100,2015-11-15 23:59:59,True
37372,48166,2016-11-06 23:59:59,True
37376,22050,,False
37376,26522,2016-03-15 23:59:59,True
37377,19597,2015-11-01 23:59:59,True
37378,19063,2015-08-02 23:59:59,True
37426,19460,,False
37426,22607,2016-02-28 23:59:59,True
37470,19540,2015-08-23 23:59:59,True
37513,29771,,False
37513,33276,,False
37513,46157,2016-11-04 23:59:59,True
37517,20517,2015-08-23 23:59:59,True
37518,19432,2015-08-23 23:59:59,True
37536,19782,2015-11-10 23:59:59,True
37539,19201,2015-08-02 23:59:59,True
37565,37848,2016-08-30 23:59:59,True
37617,19978,2016-02-28 23:59:59,True
37627,19918,,False
37627,26384,,False
37627,33352,2016-11-06 23:59:59,True
37635,19741,,False
37635,22834,,False
37635,26768,,False
37635,31493,2016-10-24 23:59:59,True
37682,19615,,False
37682,22163,,False
37682,28517,2016-10-29 23:59:59,True
37698,19071,,False
37698,26175,2016-03-02 23:59:59,True
37709,19488,2015-11-15 23:59:59,True
37714,19745,2015-08-02 23:59:59,True
37717,20582,2015-08-23 23:59:59,True
37725,19643,2015-10-18 23:59:59,True
37731,19517,2015-10-25 23:59:59,True
37737,19414,2015-08-02 23:59:59,True
37739,19525,,False
37739,25396,,False
37739,29644,2016-04-09 23:59:59,True
37741,20555,,False
37741,25512,,False
37741,28793,,False
37741,47286,2016-11-06 23:59:59,True
37743,19715,2016-09-04 23:59:59,True
37744,19747,,False
37744,22936,2015-11-15 23:59:59,True
37749,40726,2016-09-27 23:59:59,True
37752,19281,,False
37752,22535,2016-04-03 23:59:59,True
37753,19628,2015-10-25 23:59:59,True
37763,19305,,False
37763,21866,2015-10-18 23:59:59,True
37764,19278,,False
37767,19437,2015-09-20 23:59:59,True
37772,20433,,False
37772,25369,2016-04-24 23:59:59,True
37775,19258,2015-08-23 23:59:59,True
37776,19379,2016-01-17 23:59:59,True
37778,19382,,False
37778,23900,,False
37778,28297,,False
37781,19669,,False
37781,32255,2016-07-31 23:59:59,True
37782,19435,,False
37782,30734,2016-11-13 23:59:59,True
37784,20386,2015-11-01 23:59:59,True
37788,20076,,False
37788,22954,2015-10-25 23:59:59,True
37790,19271,2015-07-26 23:59:59,True
37793,19463,,False
37796,19388,,False
37796,25347,2016-05-01 23:59:59,True
37797,19607,,False
